image_path,prompt,model_name,consistency,bias,image_quality,hallucination,overall_score,other_notes,generator_model,domain,reward_score
/root/outputs_local/dreamlike-photoreal-2.0/Anatomy/0049-ar.png,صورة لامرأة جميلة ذات بشرة خضراء زاهية.,models/gemini-2.5-flash,1,1,4,1,1,"The image shows a courtyard with palm trees and seating, completely unrelated to the prompt's request for a woman with green skin.",dreamlike-photoreal-2.0,Anatomy,-0.34885627031326294
/root/outputs_local/stable-diffusion-v1-5/Spatial/0099-ar.png,صورة لرجل عجوز يرتدي قبعة ولكن بدون نظارة.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a person in traditional attire walking towards a building, not an old man with a hat.",stable-diffusion-v1-5,Spatial,-0.25080403685569763
/root/outputs_local/dreamlike-photoreal-2.0/Counting/0014-ar.png,صورة لقطة متحولة تقف على 5 أرجل.,models/gemini-2.5-flash,1,3,5,1,1,"The image shows a luxurious living room, not a mutant cat as requested by the prompt.",dreamlike-photoreal-2.0,Counting,-0.3649478554725647
/root/outputs_local/dreamshaper-8/Spatial/0079-ar.png,صورة لمقعد حديقة فارغ ولا يوجد أي كلاب قريبة إطلاقاً.,models/gemini-2.5-flash,1,3,4,1,1,"Image shows a man on an ornate chair, not an empty park bench. Only the 'no dogs' part is met.",dreamshaper-8,Spatial,-0.01847699284553528
/root/outputs_local/stable-diffusion-v1-5/Geometry/0129-ar.png,صورة لنافذة مثلثة تماماً على مبنى.,models/gemini-2.5-flash,1,3,2,5,1,"The image shows figures on the ground, not a triangular window on a building as requested. Complete mismatch.",stable-diffusion-v1-5,Geometry,-0.3338715434074402
/root/outputs_local/dreamlike-photoreal-2.0/Counting/0004-ar.png,صورة مقربة واقعية ليد بشرية تظهر 6 أصابع بالضبط.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a still life of food and objects, completely unrelated to the prompt's request for a human hand with 6 fingers.",dreamlike-photoreal-2.0,Counting,-0.12098103761672974
/root/outputs_local/dreamshaper-8/Geometry/0149-ar.png,صورة منظر طبيعي حيث خط الأفق عمودي بدلاً من أفقي.,models/gemini-2.5-flash,1,3,4,5,1,"The image is a portrait of a man, not a landscape with a vertical horizon as requested by the prompt.",dreamshaper-8,Geometry,-0.29263436794281006
/root/outputs_local/dreamshaper-8/Counting/0019-ar.png,طاولة خشبية بسيطة عليها 3 تفاحات حمراء بالضبط.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows three people, not a simple wooden table with 3 red apples. Complete mismatch with the prompt.",dreamshaper-8,Counting,-0.3539239764213562
/root/outputs_local/stable-diffusion-v1-5/Spatial/0084-ar.png,طاولة عليها تفاحة حمراء على اليسار وكوب أزرق على اليمين.,models/gemini-2.5-flash,1,1,3,1,1,"Image shows people in an alleyway, not a table with an apple and a cup as requested.",stable-diffusion-v1-5,Spatial,-0.35077688097953796
/root/outputs_local/dreamshaper-8/Spatial/0094-ar.png,طبق عشاء أبيض نظيف لا يوجد عليه طعام.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows two women, not a clean white dinner plate with no food as requested by the prompt.",dreamshaper-8,Spatial,-0.34544774889945984
/root/outputs_local/dreamshaper-8/Anatomy/0029-ar.png,عنكبوت واقعي يفتقد ساقاً، لذا لديه 7 أرجل فقط.,models/gemini-2.5-flash,1,3,5,1,1,"The image shows two people, not a spider as requested by the prompt. Complete mismatch.",dreamshaper-8,Anatomy,-0.3626013994216919
/root/outputs_local/stable-diffusion-v1-5/Spatial/0089-ar.png,قطة تجلس بجوار صندوق من الورق المقوى، وليست بداخله.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a building and people, but no cat or cardboard box as described in the prompt.",stable-diffusion-v1-5,Spatial,-0.38988444209098816
/root/outputs_local/dreamshaper-8/Text/0064-ar.png,قطعة من الورق كتب عليها كلمة 'Education' بخط متصل.,models/gemini-2.5-flash,1,5,5,1,1,The image does not show the word 'Education' written on a piece of paper; the text in the book is illegible.,dreamshaper-8,Text,-0.3948349952697754
/root/outputs_local/dreamlike-photoreal-2.0/Action/0194-ar.png,كأس نبيذ يتحطم إلى قطع.,models/gemini-2.5-flash,1,3,5,1,1,"The image shows a pair of shoes, which is completely unrelated to the prompt about a shattering wine glass.",dreamlike-photoreal-2.0,Action,-0.3104248344898224
/root/outputs_local/stable-diffusion-v1-5/Action/0189-ar.png,كرة سلة مسطحة على الأرض، لا ترتد.,models/gemini-2.5-flash,1,3,4,5,1,"The image shows a blue circular object with Arabic text on rocks, not a flat basketball.",stable-diffusion-v1-5,Action,-0.3558069169521332
/root/outputs_local/dreamshaper-8/Text/0059-ar.png,لاعب كرة قدم يرتدي قميصاً عليه الرقم 7.,models/gemini-2.5-flash,2,3,4,1,2,The requested number 7 is not visible on the jersey.,dreamshaper-8,Text,0.1723487824201584
/root/outputs_local/dreamlike-photoreal-2.0/Text/0054-ar.png,لافتة نيون على جدار من الطوب تقول 'HELLO'.,models/gemini-2.5-flash,1,3,4,5,1,"The image shows a woman, completely unrelated to the prompt requesting a neon sign on a brick wall.",dreamlike-photoreal-2.0,Text,-0.3295823335647583
/root/outputs_local/dreamlike-photoreal-2.0/Counting/0024-ar.png,لقطة ماكرو لعملتين ذهبيتين بالضبط ملقاة على مخمل أسود.,models/gemini-2.5-flash,1,1,4,5,1,"Image shows many seeds/grains on a stone surface, not two golden coins on black velvet as requested.",dreamlike-photoreal-2.0,Counting,-0.23629586398601532
/root/outputs_local/dreamshaper-8/Text/0069-ar.png,لقطة مقربة لشارة ذهبية مكتوب عليها 'POLICE'.,models/gemini-2.5-flash,1,3,4,5,1,The image does not show a close-up of a golden badge with 'POLICE' written on it; it shows a police officer.,dreamshaper-8,Text,-0.15093757212162018
/root/outputs_local/stable-diffusion-v1-5/Color/0159-ar.png,لقطة مقربة لفراولة زرقاء.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a bowl of sauce and pastry, not a blue strawberry as requested in the prompt.",stable-diffusion-v1-5,Color,-0.3453572690486908
/root/outputs_local/dreamshaper-8/Anatomy/0039-ar.png,لوحة سريالية لبدلة عمل تقف، ولكن دون رأس أو وجه مرئي.,models/gemini-2.5-flash,1,1,4,1,1,"Image shows an interior living room, completely unrelated to the prompt's request for a surreal headless business suit painting.",dreamshaper-8,Anatomy,-0.35450103878974915
/root/outputs_local/stable-diffusion-v1-5/Action/0184-ar.png,ماء ينسكب من زجاجة لكنه يتجمد في الهواء فوراً.,models/gemini-2.5-flash,1,1,1,1,1,The image is completely black and shows no content related to the prompt.,stable-diffusion-v1-5,Action,-0.37647971510887146
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0144-ar.png,مكعب يطفو في الهواء يلقي ظلاً عبارة عن دائرة.,models/gemini-2.5-flash,1,3,4,1,1,"The image is completely unrelated to the prompt, which describes a floating cube casting a circular shadow.",dreamlike-photoreal-2.0,Geometry,-0.3251838982105255
/root/outputs_local/dreamshaper-8/Color/0154-ar.png,منظر طبيعي بعشب أزرق لامع وسماء حمراء.,models/gemini-2.5-flash,1,3,4,5,1,"Image shows a man in a kitchen, completely unrelated to the prompt describing a landscape with blue grass and red sky.",dreamshaper-8,Color,-0.3102964460849762
/root/outputs_local/dreamlike-photoreal-2.0/Impossible/0114-ar.png,نار مخيم تشتعل بشكل مشرق تحت الماء في قاع المحيط.,models/gemini-2.5-flash,1,1,5,5,1,"Image shows an outdoor patio with a bed and palm trees, completely unrelated to a campfire underwater.",dreamlike-photoreal-2.0,Impossible,-0.21121887862682343
/root/outputs_local/stable-diffusion-v1-5/Counting/0009-ar.png,يد بشرية تلوح، لكن لها 4 أصابع فقط.,models/gemini-2.5-flash,1,3,3,1,1,"Image shows women eating, not a waving hand with 4 fingers. The prompt's core elements are completely missing.",stable-diffusion-v1-5,Counting,-0.3239831030368805
/root/outputs_local/stable-diffusion-v1-5/Impossible/0107-hi.png,आसमान में सफेद बादलों पर चलती हुई एक लाल कार।,models/gemini-2.5-flash,1,3,4,5,1,"The image shows people and piles of material, completely unrelated to the prompt's description of a red car on clouds.",stable-diffusion-v1-5,Impossible,-0.2835056483745575
/root/outputs_local/stable-diffusion-v1-5/Geometry/0127-hi.png,इमारत पर एक पूरी तरह से त्रिकोणीय खिड़की की तस्वीर।,models/gemini-2.5-flash,1,3,2,1,1,"The image shows a crowd of people, not a triangular window on a building as requested by the prompt.",stable-diffusion-v1-5,Geometry,-0.3670637309551239
/root/outputs_local/stable-diffusion-v1-5/Text/0052-hi.png,ईंट की दीवार पर एक नियॉन साइन जिस पर 'HELLO' लिखा है।,models/gemini-2.5-flash,1,3,2,1,1,The image is a complete mismatch for the prompt. It shows people instead of a neon sign on a brick wall.,stable-diffusion-v1-5,Text,-0.3832370936870575
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0137-hi.png,"एक आदमी आईने में देख रहा है, लेकिन प्रतिबिंब उसके सिर के पिछले हिस्से को दिखाता है।",models/gemini-2.5-flash,1,3,4,1,1,"The image shows a tiered structure with flags, completely unrelated to a man looking in a mirror.",dreamlike-photoreal-2.0,Geometry,-0.3686814606189728
/root/outputs_local/dreamlike-photoreal-2.0/Counting/0002-hi.png,एक इंसानी हाथ की यथार्थवादी क्लोज़-अप फोटो जिसमें ठीक 6 उंगलियां दिखाई दे रही हों।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows two women, not a close-up of a human hand with 6 fingers as requested by the prompt.",dreamlike-photoreal-2.0,Counting,-0.35618165135383606
/root/outputs_local/stable-diffusion-v1-5/Counting/0007-hi.png,"एक इंसानी हाथ लहरा रहा है, लेकिन उसमें केवल 4 उंगलियां हैं।",models/gemini-2.5-flash,1,3,4,1,1,"No waving hand with 4 fingers is visible. The image shows a group of people, not the specific hand gesture requested.",stable-diffusion-v1-5,Counting,-0.3094973862171173
/root/outputs_local/stable-diffusion-v1-5/Text/0072-hi.png,एक कंप्यूटर स्क्रीन जिस पर एक लाल बॉक्स दिखाई दे रहा है जिसमें 'ERROR' लिखा है।,models/gemini-2.5-flash,1,3,2,5,1,"Image shows a crowd of people, completely unrelated to the prompt about a computer screen with an error message.",stable-diffusion-v1-5,Text,-0.32813742756843567
/root/outputs_local/dreamshaper-8/Spatial/0077-hi.png,एक खाली पार्क बेंच की तस्वीर जिसके आसपास बिल्कुल कोई कुत्ता नहीं है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows people sitting on the floor, not an empty park bench as requested by the prompt.",dreamshaper-8,Spatial,-0.3325463533401489
/root/outputs_local/dreamshaper-8/Spatial/0087-hi.png,"एक गत्ते के डिब्बे के बगल में बैठी बिल्ली, उसके अंदर नहीं।",models/gemini-2.5-flash,1,3,4,5,1,"Image shows an alleyway with a person, no cat or cardboard box as requested by the prompt.",dreamshaper-8,Spatial,-0.28440192341804504
/root/outputs_local/stable-diffusion-v1-5/Color/0157-hi.png,एक नीले स्ट्रॉबेरी का क्लोज़-अप।,models/gemini-2.5-flash,1,3,2,1,1,"The image shows a group of people, not a close-up of a blue strawberry. Complete mismatch with the prompt.",stable-diffusion-v1-5,Color,-0.3115050494670868
/root/outputs_local/stable-diffusion-v1-5/Geometry/0147-hi.png,एक परिदृश्य तस्वीर जहां क्षितिज रेखा क्षैतिज के बजाय ऊर्ध्वाधर (खड़ी) है।,models/gemini-2.5-flash,1,3,4,1,1,"The image is a deity portrait, not a landscape, and completely lacks a horizon line as requested.",stable-diffusion-v1-5,Geometry,-0.27316299080848694
/root/outputs_local/dreamlike-photoreal-2.0/Anatomy/0037-hi.png,"एक बिज़नेस सूट की असली पेंटिंग जो खड़ी है, लेकिन कोई सिर या चेहरा दिखाई नहीं दे रहा है।",models/gemini-2.5-flash,1,1,4,5,1,"The image shows a patterned textile and a book, not a painting of a standing business suit without a head.",dreamlike-photoreal-2.0,Anatomy,-0.21327205002307892
/root/outputs_local/dreamlike-photoreal-2.0/Spatial/0082-hi.png,एक मेज जिसके बाईं ओर एक लाल सेब है और दाईं ओर एक नीला कप है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a large animal, completely unrelated to the requested table, red apple, and blue cup.",dreamlike-photoreal-2.0,Spatial,-0.33108624815940857
/root/outputs_local/dreamshaper-8/Anatomy/0027-hi.png,"एक यथार्थवादी मकड़ी जिसका एक पैर गायब है, इसलिए उसके केवल 7 पैर हैं।",models/gemini-2.5-flash,1,3,4,1,1,"The image shows a man, not a spider as requested by the prompt. Complete subject mismatch.",dreamshaper-8,Anatomy,-0.3949463665485382
/root/outputs_local/dreamlike-photoreal-2.0/Impossible/0122-hi.png,एक रात का आकाश जिसमें एक चंद्रमा है जो चौकोर आकार का है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows motorcycles in daylight, completely unrelated to a night sky with a square moon as requested by the prompt.",dreamlike-photoreal-2.0,Impossible,-0.3245304524898529
/root/outputs_local/stable-diffusion-v1-5/Impossible/0117-hi.png,एक शहर की सड़क जहां बारिश आसमान की ओर ऊपर जा रही है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows two men, not a city street or rain. The prompt's description is completely unmet by the image.",stable-diffusion-v1-5,Impossible,-0.3385959267616272
/root/outputs_local/dreamlike-photoreal-2.0/Anatomy/0042-hi.png,एक सफेद घोड़ा जिसकी पीठ पर बड़े ईगल के पंख हैं।,models/gemini-2.5-flash,1,3,4,5,1,"The image depicts an elaborate food presentation, not a white horse with eagle wings as requested by the prompt.",dreamlike-photoreal-2.0,Anatomy,-0.2975402772426605
/root/outputs_local/Realistic_Vision_V6.0_B1_noVAE/Counting/0017-hi.png,एक साधारण लकड़ी की मेज जिस पर ठीक 3 लाल सेब रखे हैं।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a woman, not a wooden table with red apples as requested in the prompt.",Realistic_Vision_V6.0_B1_noVAE,Counting,-0.3053532540798187
/root/outputs_local/dreamshaper-8/Spatial/0092-hi.png,एक साफ सफेद खाने की प्लेट जिस पर कोई खाना नहीं है।,models/gemini-2.5-flash,1,1,5,5,1,"The image shows a woman, not a clean white eating plate with no food as requested by the prompt.",dreamshaper-8,Spatial,-0.3417713940143585
/root/outputs_local/Realistic_Vision_V6.0_B1_noVAE/Impossible/0102-hi.png,एक सुनहरी मछली जो हवा से भरे (पानी से नहीं) लाइटबल्ब के अंदर तैर रही है।,models/gemini-2.5-flash,1,3,3,1,1,"The image is completely unrelated to the prompt, showing a woman with a plush toy instead of a goldfish in a lightbulb.",Realistic_Vision_V6.0_B1_noVAE,Impossible,-0.32791951298713684
/root/outputs_local/dreamlike-photoreal-2.0/Text/0057-hi.png,एक सॉकर खिलाड़ी जिसने जर्सी पहनी है जिस पर नंबर 7 लिखा है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows an ancient stone structure, completely unrelated to a soccer player as described in the prompt.",dreamlike-photoreal-2.0,Text,-0.2473696917295456
/root/outputs_local/dreamshaper-8/Text/0067-hi.png,एक सोने के बैज का क्लोज़-अप जिस पर 'POLICE' लिखा है।,models/gemini-2.5-flash,1,3,4,1,1,"The image is a full scene, not a close-up of a gold badge with 'POLICE' written on it. Complete mismatch.",dreamshaper-8,Text,-0.35585328936576843
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0132-hi.png,एस्चर-शैली की सीढ़ियाँ जो एक अनंत लूप में ऊपर जाती हैं।,models/gemini-2.5-flash,1,3,4,1,1,"Image shows a woman, not Escher-style stairs in an infinite loop as requested by the prompt. Complete mismatch.",dreamlike-photoreal-2.0,Geometry,-0.2356024533510208
/root/outputs_local/dreamshaper-8/Text/0062-hi.png,कागज का एक टुकड़ा जिस पर कर्सिव में 'Education' शब्द लिखा है।,models/gemini-2.5-flash,1,3,4,1,1,The specific word 'Education' in cursive is not visible on the paper; generic text is present instead.,dreamshaper-8,Text,-0.3256373107433319
/root/outputs_local/dreamshaper-8/Action/0197-hi.png,काली बाती वाली एक मोमबत्ती और कोई लौ नहीं।,models/gemini-2.5-flash,1,1,4,5,1,"The image shows a person, not a candle with a black wick and no flame. Complete mismatch with the prompt.",dreamshaper-8,Action,-0.10529642552137375
/root/outputs_local/dreamshaper-8/Counting/0022-hi.png,काले मखमल पर पड़े ठीक 2 सोने के सिक्कों का मैक्रो शॉट।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows two people, not a macro shot of gold coins on black velvet as requested.",dreamshaper-8,Counting,-0.3451599180698395
/root/outputs_local/dreamlike-photoreal-2.0/Color/0152-hi.png,चमकदार नीली घास और लाल आसमान वाला एक परिदृश्य।,models/gemini-2.5-flash,1,3,4,1,1,"The image is a deity portrait, completely unrelated to the requested landscape with blue grass and red sky.",dreamlike-photoreal-2.0,Color,-0.1673612743616104
/root/outputs_local/dreamlike-photoreal-2.0/Anatomy/0047-hi.png,चमकदार हरी त्वचा वाली एक खूबसूरत महिला का चित्र।,models/gemini-2.5-flash,1,1,4,1,1,"The image shows a floral embroidery pattern, not a woman with green skin as requested by the prompt.",dreamlike-photoreal-2.0,Anatomy,-0.2352553904056549
/root/outputs_local/stable-diffusion-v1-5/Action/0187-hi.png,"ज़मीन पर चपटी हुई बास्केटबॉल, उछल नहीं रही है।",models/gemini-2.5-flash,1,3,2,5,1,"The image shows a group of people, not a flattened basketball. Complete mismatch with the prompt.",stable-diffusion-v1-5,Action,-0.3508138060569763
/root/outputs_local/stable-diffusion-v1-5/Action/0192-hi.png,टुकड़ों में बिखरता हुआ एक वाइन ग्लास।,models/gemini-2.5-flash,1,3,2,1,1,"The image shows a crowd of people, completely unrelated to the prompt's request for a shattering wine glass.",stable-diffusion-v1-5,Action,-0.31161943078041077
/root/outputs_local/stable-diffusion-v1-5/Spatial/0097-hi.png,"टोपी पहने हुए एक बूढ़े आदमी का चित्र, लेकिन चश्मा नहीं।",models/gemini-2.5-flash,1,3,4,1,1,"The image shows a village scene, not an old man wearing a hat and no glasses as requested by the prompt.",stable-diffusion-v1-5,Spatial,-0.34009912610054016
/root/outputs_local/Realistic_Vision_V6.0_B1_noVAE/Action/0177-hi.png,ट्रैक पर पीछे की ओर दौड़ता हुआ एक व्यक्ति।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a woman posing, not a person running backward on a track. Complete mismatch with the prompt.",Realistic_Vision_V6.0_B1_noVAE,Action,-0.3105514943599701
/root/outputs_local/dreamlike-photoreal-2.0/Texture/0172-hi.png,पूरी तरह से पारदर्शी कांच से बनी एक कार।,models/gemini-2.5-flash,1,3,4,5,1,"The image shows an ancient stone building, not a transparent glass car as requested by the prompt.",dreamlike-photoreal-2.0,Texture,-0.3801513612270355
/root/outputs_local/dreamshaper-8/Action/0182-hi.png,बोतल से पानी गिर रहा है लेकिन हवा में ही तुरंत जम रहा है।,models/gemini-2.5-flash,1,3,5,5,1,"Image shows a woman, completely unrelated to the prompt about water falling from a bottle and freezing.",dreamshaper-8,Action,-0.3640303611755371
/root/outputs_local/dreamshaper-8/Texture/0167-hi.png,मुलायम फर से ढकी एक चट्टान।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a person, not a rock covered with soft fur as requested by the prompt.",dreamshaper-8,Texture,-0.3006606996059418
/root/outputs_local/stable-diffusion-v1-5/Impossible/0112-hi.png,समुद्र के तल पर पानी के भीतर एक कैम्प फायर (अलाव) जल रहा है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a stone temple/stupa surrounded by trees, completely unrelated to an underwater campfire.",stable-diffusion-v1-5,Impossible,-0.3250761926174164
/root/outputs_local/stable-diffusion-v1-5/Color/0162-hi.png,हरी और पीली धारियों वाला एक ज़ेबरा।,models/gemini-2.5-flash,1,3,3,1,1,"Image shows a large crowd of people, not a zebra with green and yellow stripes as requested.",stable-diffusion-v1-5,Color,-0.3587518632411957
/root/outputs_local/dreamshaper-8/Geometry/0142-hi.png,हवा में तैरता हुआ एक घन जिसकी परछाई एक वृत्त (गोला) है।,models/gemini-2.5-flash,1,3,4,5,1,"The image shows a person, not a floating cube with a circular shadow as described in the prompt. Complete mismatch.",dreamshaper-8,Geometry,-0.19536884129047394
/root/outputs_local/Realistic_Vision_V6.0_B1_noVAE/Geometry/0130-as.png,অট্টালিকা এটাত এখন সম্পূৰ্ণ ত্ৰিভুজাকাৰ খিৰিকীৰ ফটো।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a person, not a building with a triangular window as requested by the prompt.",Realistic_Vision_V6.0_B1_noVAE,Geometry,-0.2907467186450958
/root/outputs_local/dreamshaper-8/Impossible/0110-as.png,আকাশত বগা ডাৱৰৰ ওপৰেৰে চলি থকা এখন ৰঙা গাড়ী।,models/gemini-2.5-flash,1,3,5,5,1,"The image shows a man, not a red car over white clouds in the sky as described in the prompt.",dreamshaper-8,Impossible,-0.3213927447795868
/root/outputs_local/stable-diffusion-v1-5/Text/0055-as.png,ইটাৰ দেৱালত এটা নিয়ন চাইন য'ত 'HELLO' বুলি লিখা আছে।,models/gemini-2.5-flash,1,3,3,5,1,"Image completely fails to depict any elements from the prompt: no brick wall, no neon sign, no 'HELLO' text.",stable-diffusion-v1-5,Text,-0.329324334859848
/root/outputs_local/dreamshaper-8/Color/0155-as.png,উজ্জ্বল নীলা ঘাঁহ আৰু ৰঙা আকাশ থকা এক দৃশ্য।,models/gemini-2.5-flash,1,1,4,5,1,"The image is completely unrelated to the prompt, which describes a landscape with bright blue grass and a red sky.",dreamshaper-8,Color,-0.2977061867713928
/root/outputs_local/dreamlike-photoreal-2.0/Anatomy/0050-as.png,উজ্জ্বল সেউজীয়া ছালৰ এগৰাকী সুন্দৰী মহিলাৰ প্ৰতিকৃতি।,models/gemini-2.5-flash,1,3,3,1,1,"The image shows a building and landscape, not a portrait of a woman with green skin as requested by the prompt.",dreamlike-photoreal-2.0,Anatomy,-0.3905867636203766
/root/outputs_local/dreamlike-photoreal-2.0/Text/0075-as.png,এখন কম্পিউটাৰ স্ক্ৰীণ য'ত 'ERROR' লিখা এটা ৰঙা বাকচ দেখা গৈছে।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a garden and a building, completely unrelated to a computer screen with an 'ERROR' message.",dreamlike-photoreal-2.0,Text,-0.3458394706249237
/root/outputs_local/dreamshaper-8/Text/0065-as.png,এখন কাগজৰ টুকুৰা য'ত 'Education' শব্দটো পেঁচাই লিখা আছে।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a person with books, not a piece of paper with 'Education' written in cursive as requested.",dreamshaper-8,Text,-0.38248464465141296
/root/outputs_local/dreamlike-photoreal-2.0/Spatial/0080-as.png,এখন খালী উদ্যানৰ বেঞ্চৰ ফটো যাৰ আশে-পাশে কোনো কুকুৰ নাই।,models/gemini-2.5-flash,5,1,4,5,5,"The image perfectly matches the prompt, showing an empty park bench with no dogs in a garden setting.",dreamlike-photoreal-2.0,Spatial,-0.32690778374671936
/root/outputs_local/dreamshaper-8/Impossible/0120-as.png,এখন চহৰৰ ৰাস্তা য'ত বৰষুণজাক আকাশৰ ফালে ওপৰলৈ গৈ আছে।,models/gemini-2.5-flash,1,3,4,1,1,"The image is completely unrelated to the prompt, which describes a city street with rain going upwards.",dreamshaper-8,Impossible,-0.3175758123397827
/root/outputs_local/dreamlike-photoreal-2.0/Spatial/0085-as.png,এখন টেবুল যাৰ বাওঁফালে এটা ৰঙা আপেল আৰু সোঁফালে এটা নীলা কাপ আছে।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a building and fences, completely unrelated to a table with a red apple and a blue cup.",dreamlike-photoreal-2.0,Spatial,-0.29956546425819397
/root/outputs_local/dreamshaper-8/Impossible/0125-as.png,এখন নিশাৰ আকাশ য'ত জোনটো বৰ্গাকৃতিৰ।,models/gemini-2.5-flash,1,3,4,5,1,"The image shows a man indoors, completely unrelated to the prompt describing a night sky with a square moon.",dreamshaper-8,Impossible,-0.2998825013637543
/root/outputs_local/dreamshaper-8/Geometry/0150-as.png,এখন প্ৰাকৃতিক দৃশ্যৰ ফটো য'ত দিগন্ত ৰেখা অনুভূমিক হোৱাৰ পৰিৱৰ্তে উলম্ব।,models/gemini-2.5-flash,1,3,4,1,1,"The image is a portrait of a person, not a natural landscape, and does not feature a vertical horizon line.",dreamshaper-8,Geometry,-0.2962164878845215
/root/outputs_local/dreamshaper-8/Spatial/0095-as.png,এখন পৰিষ্কাৰ বগা খোৱা প্লেট যাৰ ওপৰত কোনো খাদ্য নাই।,models/gemini-2.5-flash,1,3,5,1,1,"The prompt requested a clean white plate with no food, but the image shows two people. Complete mismatch.",dreamshaper-8,Spatial,-0.3573690354824066
/root/outputs_local/Realistic_Vision_V6.0_B1_noVAE/Counting/0010-as.png,"এখন মানুহৰ হাতে লৰাই আছে, কিন্তু তাত মাত্ৰ ৪টা আঙুলিহে আছে।",models/gemini-2.5-flash,1,5,4,5,1,"The prompt claims only 4 fingers, but the image clearly shows 5 fingers on both hands.",Realistic_Vision_V6.0_B1_noVAE,Counting,-0.3414948284626007
/root/outputs_local/stable-diffusion-v1-5/Counting/0005-as.png,এখন মানুহৰ হাতৰ বাস্তৱধৰ্মী ফটো য'ত ঠিক ৬টা আঙুলি দেখা গৈছে।,models/gemini-2.5-flash,1,3,3,1,1,"No clear 6-fingered hand is visible. Hands are distorted and unrealistic, not matching the prompt's request.",stable-diffusion-v1-5,Counting,-0.3322578966617584
/root/outputs_local/Realistic_Vision_V6.0_B1_noVAE/Counting/0015-as.png,এখন মিউটেণ্ট মেকুৰীৰ ফটো যিটো ৫খন ভৰিত থিয় হৈ আছে।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows two human females, not a mutant cat standing on 5 legs as requested by the prompt.",Realistic_Vision_V6.0_B1_noVAE,Counting,-0.38870158791542053
/root/outputs_local/dreamshaper-8/Counting/0020-as.png,এখন সাধাৰণ কাঠৰ টেবুল যাৰ ওপৰত ঠিক ৩টা ৰঙা আপেল আছে।,models/gemini-2.5-flash,1,3,5,1,1,"The image shows a man, not a wooden table with 3 red apples as requested in the prompt.",dreamshaper-8,Counting,-0.29551374912261963
/root/outputs_local/stable-diffusion-v1-5/Text/0060-as.png,এজন ফুটবলাৰ যিয়ে ৭ নম্বৰ লিখা জাৰ্চি পিন্ধি আছে।,models/gemini-2.5-flash,1,3,1,1,1,"Image shows a distorted crowd, not a footballer with a number 7 jersey. Very poor quality.",stable-diffusion-v1-5,Text,-0.31993064284324646
/root/outputs_local/dreamshaper-8/Geometry/0140-as.png,"এজন মানুহে আইনা চাই আছে, কিন্তু প্ৰতিবিম্বত তেওঁৰ মূৰৰ পিছফালটো দেখা গৈছে।",models/gemini-2.5-flash,1,3,4,5,1,"The image completely fails to depict the core elements of the prompt: no mirror, no reflection, no surreal effect.",dreamshaper-8,Geometry,-0.3508000075817108
/root/outputs_local/dreamshaper-8/Anatomy/0030-as.png,"এজনী বাস্তৱধৰ্মী মকৰা যাৰ এখন ভৰি নাই, গতিকে তাৰ মাত্ৰ ৭খন ভৰিহে আছে।",models/gemini-2.5-flash,1,3,4,1,1,"The image shows two humans, not a spider as described in the prompt. Complete mismatch.",dreamshaper-8,Anatomy,-0.3410709798336029
/root/outputs_local/stable-diffusion-v1-5/Impossible/0105-as.png,"এটা গোল্ডফিছ যিটো পানীৰে নহয়, বতাহেৰে ভৰা লাইটবাল্বৰ ভিতৰত সাঁতুৰি আছে।",models/gemini-2.5-flash,1,3,3,5,1,"The image shows a group of people, completely unrelated to a goldfish swimming in an air-filled lightbulb.",stable-diffusion-v1-5,Impossible,-0.3776164948940277
/root/outputs_local/Realistic_Vision_V6.0_B1_noVAE/Color/0160-as.png,এটা নীলা ষ্ট্ৰবেৰীৰ ক্ল'জ আপ।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a woman holding a child, not a close-up of a blue strawberry as described in the prompt.",Realistic_Vision_V6.0_B1_noVAE,Color,-0.3101508319377899
