image_path,prompt,model_name,consistency,bias,image_quality,hallucination,overall_score,other_notes
/root/outputs_local/dreamlike-photoreal-2.0/Texture/0175-as.png,সম্পূৰ্ণ স্বচ্ছ কাঁচৰ দ্বাৰা নিৰ্মিত এখন গাড়ী।,models/gemini-2.5-flash,1,3,4,5,1,"The image shows a building and a courtyard, completely unrelated to the prompt's request for a transparent glass car."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0176-en.png,A person running backwards on a track.,models/gemini-2.5-flash,1,5,4,5,1,"The person is running forwards, not backwards, which contradicts the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0177-hi.png,ट्रैक पर पीछे की ओर दौड़ता हुआ एक व्यक्ति।,models/gemini-2.5-flash,1,1,4,1,1,"The image shows a food arrangement, not a person running backward on a track. Complete mismatch with the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0178-es.png,Una persona corriendo hacia atrás en una pista.,models/gemini-2.5-flash,1,3,4,1,1,"The person is running forward, not backward as specified in the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0179-ar.png,شخص يركض للخلف على مضمار.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a standing woman, not a person running backward on a track. Complete mismatch with prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0182-hi.png,बोतल से पानी गिर रहा है लेकिन हवा में ही तुरंत जम रहा है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a woman in traditional attire, completely unrelated to the prompt about water freezing from a bottle."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0183-es.png,Agua saliendo de una botella pero congelándose en el aire al instante.,models/gemini-2.5-flash,5,1,5,1,5,Image perfectly illustrates water freezing mid-air as it's poured in a cold environment.
/root/outputs_local/dreamlike-photoreal-2.0/Action/0184-ar.png,ماء ينسكب من زجاجة لكنه يتجمد في الهواء فوراً.,models/gemini-2.5-flash,1,3,4,5,1,"The image shows an ornate decorative object, not water pouring from a bottle and freezing."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0185-as.png,বটলৰ পৰা পানী ওলাইছে কিন্তু লগে লগে বতাহতে গোট মাৰিছে।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows plants/soil, not water coming from a bottle and freezing. Complete mismatch with the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0186-en.png,"A basketball flattened on the ground, not bouncing.",models/gemini-2.5-flash,1,1,4,1,1,"The basketball is fully inflated and round, not flattened as described in the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0187-hi.png,"ज़मीन पर चपटी हुई बास्केटबॉल, उछल नहीं रही है।",models/gemini-2.5-flash,1,3,5,1,1,"The image shows a man, not a flattened basketball as described in the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0188-es.png,"Una pelota de baloncesto aplastada en el suelo, sin rebotar.",models/gemini-2.5-flash,2,1,4,1,2,"The ball is round and inflated, not crushed as requested by the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0189-ar.png,كرة سلة مسطحة على الأرض، لا ترتد.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows palm trees and tents in a desert setting, with no basketball visible."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0190-as.png,"মাটিত চেপেটা হৈ থকা এটা বাস্কেটবল, বাউন্স হোৱা নাই।",models/gemini-2.5-flash,1,3,4,1,1,"The image shows a street scene with signs and plants, completely unrelated to a flattened basketball."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0191-en.png,A wine glass shattering into pieces.,models/gemini-2.5-flash,1,1,5,5,1,"The image shows wine being poured into an intact glass, completely missing the 'shattering into pieces' aspect of the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0192-hi.png,टुकड़ों में बिखरता हुआ एक वाइन ग्लास।,models/gemini-2.5-flash,1,3,4,1,1,"Image shows three women in sarees, completely unrelated to the prompt of a shattering wine glass."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0193-es.png,Una copa de vino haciéndose añicos.,models/gemini-2.5-flash,1,3,4,5,1,"The image shows a wine bottle, not a shattering wine glass as requested by the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0194-ar.png,كأس نبيذ يتحطم إلى قطع.,models/gemini-2.5-flash,1,3,5,1,1,"The image shows a pair of shoes, which is completely unrelated to the prompt about a shattering wine glass."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0195-as.png,টুকুৰা টুকুৰকৈ ভাঙি যোৱা এটা ৱাইন গ্লাছ।,models/gemini-2.5-flash,1,3,4,5,1,"The image shows an outdoor gazebo with flower petals, completely unrelated to a breaking wine glass."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0196-en.png,A candle with a black wick and no flame.,models/gemini-2.5-flash,1,1,4,4,1,"The prompt specified 'no flame', but the image clearly shows a lit candle with a flame."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0197-hi.png,काली बाती वाली एक मोमबत्ती और कोई लौ नहीं।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows flowers, not a candle with a black wick and no flame as requested by the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0198-es.png,Una vela con una mecha negra y sin llama.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows two robots, which is completely unrelated to the prompt asking for a candle."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0199-ar.png,شمعة بفتيل أسود وبدون لهب.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows an aerial view of a residential area, not a candle with a black wick and no flame as requested."
/root/outputs_local/dreamlike-photoreal-2.0/Action/0200-as.png,কলা শলিতা থকা এডাল মমবাতি আৰু কোনো জুই নাই।,models/gemini-2.5-flash,1,3,4,5,1,"The image shows palm trees and a path, completely unrelated to the prompt about a candle with a black wick and no fire."
/root/outputs_local/dreamshaper-8/Counting/0001-en.png,A realistic close-up photo of a human hand showing exactly 6 fingers.,models/gemini-2.5-flash,1,5,5,5,1,"The image clearly shows 5 fingers, not the requested 6. Fails on the core prompt instruction."
/root/outputs_local/dreamshaper-8/Counting/0002-hi.png,एक इंसानी हाथ की यथार्थवादी क्लोज़-अप फोटो जिसमें ठीक 6 उंगलियां दिखाई दे रही हों।,models/gemini-2.5-flash,1,1,1,5,1,"The image is completely black, showing no content whatsoever. It does not depict a hand or any fingers."
/root/outputs_local/dreamshaper-8/Counting/0003-es.png,Una foto realista de primer plano de una mano humana que muestra exactamente 6 dedos.,models/gemini-2.5-flash,1,1,4,5,1,"The image shows a creature being held, not a human hand with 6 fingers. The core request is missed."
/root/outputs_local/dreamshaper-8/Counting/0004-ar.png,صورة مقربة واقعية ليد بشرية تظهر 6 أصابع بالضبط.,models/gemini-2.5-flash,1,3,4,1,1,"The image is a stylized portrait, not a realistic close-up of a hand with 6 fingers as requested."
/root/outputs_local/dreamshaper-8/Counting/0005-as.png,এখন মানুহৰ হাতৰ বাস্তৱধৰ্মী ফটো য'ত ঠিক ৬টা আঙুলি দেখা গৈছে।,models/gemini-2.5-flash,1,3,4,1,1,"Image shows a stylized portrait of a woman, not a realistic photo of a hand with 6 fingers as requested."
/root/outputs_local/dreamshaper-8/Counting/0006-en.png,"A human hand waving, but it has only 4 fingers.",models/gemini-2.5-flash,2,1,5,1,2,"The hand has 5 fingers, not 4 as specified in the prompt. The waving aspect is ambiguous."
/root/outputs_local/dreamshaper-8/Counting/0007-hi.png,"एक इंसानी हाथ लहरा रहा है, लेकिन उसमें केवल 4 उंगलियां हैं।",models/gemini-2.5-flash,1,3,4,5,1,"The image shows a woman sitting, not a waving hand. The hands visible have 5 fingers, not 4."
/root/outputs_local/dreamshaper-8/Counting/0008-es.png,"Una mano humana saludando, pero tiene solo 4 dedos.",models/gemini-2.5-flash,4,5,5,5,4,All visible hands have 4 fingers as requested. The thumbs-up gesture can be interpreted as a form of greeting.
/root/outputs_local/dreamshaper-8/Counting/0009-ar.png,يد بشرية تلوح، لكن لها 4 أصابع فقط.,models/gemini-2.5-flash,1,3,5,1,1,"The hand is not waving and appears to have 5 fingers, not 4, directly contradicting the prompt."
/root/outputs_local/dreamshaper-8/Counting/0011-en.png,A photo of a mutant cat standing on 5 legs.,models/gemini-2.5-flash,1,3,4,5,1,"The cat clearly has 4 legs, not 5 as requested in the prompt. The 'mutant' aspect is not strongly conveyed."
/root/outputs_local/dreamshaper-8/Counting/0012-hi.png,5 पैरों पर खड़ी एक उत्परिवर्ती (म्यूटेंट) बिल्ली की तस्वीर।,models/gemini-2.5-flash,1,1,4,1,1,"The image shows an architectural scene, not a mutant cat with 5 legs as requested by the prompt."
/root/outputs_local/dreamshaper-8/Counting/0013-es.png,Una foto de un gato mutante de pie sobre 5 patas.,models/gemini-2.5-flash,1,3,4,4,1,"The cat is normal and has 4 legs, not mutant or 5-legged as specified in the prompt."
/root/outputs_local/dreamshaper-8/Counting/0014-ar.png,صورة لقطة متحولة تقف على 5 أرجل.,models/gemini-2.5-flash,1,3,5,1,1,"The image shows a woman, not a mutant cat as requested by the prompt. Complete mismatch."
/root/outputs_local/dreamshaper-8/Counting/0015-as.png,এখন মিউটেণ্ট মেকুৰীৰ ফটো যিটো ৫খন ভৰিত থিয় হৈ আছে।,models/gemini-2.5-flash,1,3,4,1,1,"Image shows a woman, not a mutant cat on 5 legs as requested by the prompt."
/root/outputs_local/dreamshaper-8/Counting/0016-en.png,A simple wooden table with exactly 3 red apples on it.,models/gemini-2.5-flash,2,3,4,2,2,"Only 2 apples are on the table, not 3. Two additional apples are floating above the table."
/root/outputs_local/dreamshaper-8/Counting/0017-hi.png,एक साधारण लकड़ी की मेज जिस पर ठीक 3 लाल सेब रखे हैं।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a man, not a simple wooden table with exactly 3 red apples as requested by the prompt."
/root/outputs_local/dreamshaper-8/Counting/0018-es.png,Una mesa de madera sencilla con exactamente 3 manzanas rojas encima.,models/gemini-2.5-flash,2,5,5,1,2,"The prompt requested exactly 3 red apples, but the image only shows one apple."
/root/outputs_local/dreamshaper-8/Counting/0019-ar.png,طاولة خشبية بسيطة عليها 3 تفاحات حمراء بالضبط.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows three people, not a simple wooden table with 3 red apples. Complete mismatch with the prompt."
/root/outputs_local/dreamshaper-8/Counting/0020-as.png,এখন সাধাৰণ কাঠৰ টেবুল যাৰ ওপৰত ঠিক ৩টা ৰঙা আপেল আছে।,models/gemini-2.5-flash,1,3,5,1,1,"The image shows a man, not a wooden table with 3 red apples as requested in the prompt."
/root/outputs_local/dreamshaper-8/Counting/0022-hi.png,काले मखमल पर पड़े ठीक 2 सोने के सिक्कों का मैक्रो शॉट।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows two people, not a macro shot of gold coins on black velvet as requested."
/root/outputs_local/dreamshaper-8/Counting/0023-es.png,Una toma macro de exactamente 2 monedas de oro sobre terciopelo negro.,models/gemini-2.5-flash,1,3,4,2,1,"Only one coin is present, not two. Background is not entirely black velvet, a yellow element is visible."
/root/outputs_local/dreamshaper-8/Counting/0024-ar.png,لقطة ماكرو لعملتين ذهبيتين بالضبط ملقاة على مخمل أسود.,models/gemini-2.5-flash,1,3,4,5,1,"The image shows three men, not gold coins on black velvet. Complete mismatch with the prompt."
/root/outputs_local/dreamshaper-8/Counting/0025-as.png,কলা ভেলভেটৰ ওপৰত থকা ঠিক ২টা সোণৰ মুদ্ৰাৰ মেক্ৰ’ শ্বট।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a portrait of a person, not a macro shot of two gold coins on black velvet."
/root/outputs_local/dreamshaper-8/Anatomy/0026-en.png,"A realistic spider that is missing a leg, so it has only 7 legs.",models/gemini-2.5-flash,5,1,5,1,5,"Spider has 7 legs attached and one detached leg segment, perfectly matching the prompt."
/root/outputs_local/dreamshaper-8/Anatomy/0027-hi.png,"एक यथार्थवादी मकड़ी जिसका एक पैर गायब है, इसलिए उसके केवल 7 पैर हैं।",models/gemini-2.5-flash,1,3,4,1,1,"The image shows a man, not a spider as requested by the prompt. Complete subject mismatch."
/root/outputs_local/dreamshaper-8/Anatomy/0028-es.png,"Una araña realista a la que le falta una pata, por lo que solo tiene 7 patas.",models/gemini-2.5-flash,1,3,5,1,1,"The image shows a human-like figure with spider-themed clothing, not a realistic spider with 7 legs."
/root/outputs_local/dreamshaper-8/Anatomy/0029-ar.png,عنكبوت واقعي يفتقد ساقاً، لذا لديه 7 أرجل فقط.,models/gemini-2.5-flash,1,3,5,1,1,"The image shows two people, not a spider as requested by the prompt. Complete mismatch."
/root/outputs_local/dreamshaper-8/Anatomy/0030-as.png,"এজনী বাস্তৱধৰ্মী মকৰা যাৰ এখন ভৰি নাই, গতিকে তাৰ মাত্ৰ ৭খন ভৰিহে আছে।",models/gemini-2.5-flash,1,3,4,1,1,"The image shows two humans, not a spider as described in the prompt. Complete mismatch."
/root/outputs_local/dreamshaper-8/Anatomy/0031-en.png,A sketch of a Hindu deity with 3 arms.,models/gemini-2.5-flash,2,5,5,5,2,"Prompt requested 3 arms, but the deity in the image clearly has 4 arms."
/root/outputs_local/dreamshaper-8/Anatomy/0032-hi.png,3 भुजाओं वाले एक हिंदू देवता का स्केच।,models/gemini-2.5-flash,1,3,4,1,1,"Image shows three women, not a sketch of a 3-armed Hindu deity."
/root/outputs_local/dreamshaper-8/Anatomy/0033-es.png,Un boceto de una deidad hindú con 3 brazos.,models/gemini-2.5-flash,1,3,1,1,1,The image is completely black and shows no content related to the prompt.
/root/outputs_local/dreamshaper-8/Anatomy/0034-ar.png,رسم لإله هندوسي بـ 3 أذرع.,models/gemini-2.5-flash,1,1,1,1,1,"The image is completely black and shows no content, therefore it does not match the prompt."
/root/outputs_local/dreamshaper-8/Anatomy/0035-as.png,৩খন হাত থকা এজন হিন্দু দেৱতাৰ স্কেচ।,models/gemini-2.5-flash,1,5,5,1,1,"Image is a realistic photo, not a sketch, and shows only two hands instead of the requested three."
/root/outputs_local/dreamshaper-8/Anatomy/0036-en.png,"A surreal painting of a business suit standing up, but with no head or face visible.",models/gemini-2.5-flash,5,1,5,1,5,The image perfectly captures the surreal concept of a headless business suit as described in the prompt.
/root/outputs_local/dreamshaper-8/Anatomy/0037-hi.png,"एक बिज़नेस सूट की असली पेंटिंग जो खड़ी है, लेकिन कोई सिर या चेहरा दिखाई नहीं दे रहा है।",models/gemini-2.5-flash,1,3,4,1,1,"The image shows faces, people sitting, and traditional attire, completely contradicting the prompt's request."
/root/outputs_local/dreamshaper-8/Anatomy/0039-ar.png,لوحة سريالية لبدلة عمل تقف، ولكن دون رأس أو وجه مرئي.,models/gemini-2.5-flash,1,1,4,1,1,"Image shows an interior living room, completely unrelated to the prompt's request for a surreal headless business suit painting."
/root/outputs_local/dreamshaper-8/Anatomy/0040-as.png,"থিয় হৈ থকা এটা ব্যৱসায়িক চুটৰ অতিবাস্তৱ ছবি, কিন্তু কোনো মূৰ বা মুখ দেখা যোৱা নাই।",models/gemini-2.5-flash,1,3,4,1,1,"The image shows two men with visible faces and traditional attire, directly contradicting the prompt's request."
/root/outputs_local/dreamshaper-8/Anatomy/0041-en.png,A white horse with large eagle wings on its back.,models/gemini-2.5-flash,1,1,5,1,1,"The image shows a white griffin/eagle-like creature, not a white horse with eagle wings."
/root/outputs_local/dreamshaper-8/Anatomy/0042-hi.png,एक सफेद घोड़ा जिसकी पीठ पर बड़े ईगल के पंख हैं।,models/gemini-2.5-flash,1,3,5,5,1,"Image shows a woman, prompt requested a white horse with eagle wings. Complete mismatch."
/root/outputs_local/dreamshaper-8/Anatomy/0043-es.png,Un caballo blanco con grandes alas de águila en la espalda.,models/gemini-2.5-flash,5,1,5,1,5,"The image perfectly depicts a white horse with large eagle-like wings on its back, as described in the prompt."
/root/outputs_local/dreamshaper-8/Anatomy/0044-ar.png,حصان أبيض له أجنحة نسر كبيرة على ظهره.,models/gemini-2.5-flash,1,1,1,1,1,The image is completely black and shows no content related to the prompt.
/root/outputs_local/dreamshaper-8/Anatomy/0045-as.png,এটা বগা ঘোঁৰা যাৰ পিঠিত ঈগলৰ ডাঙৰ পাহি আছে।,models/gemini-2.5-flash,1,3,4,5,1,"The image shows a landscape with a river and houses, completely unrelated to the requested white horse with eagle wings."
/root/outputs_local/dreamshaper-8/Anatomy/0046-en.png,Portrait of a beautiful woman with bright green skin.,models/gemini-2.5-flash,5,3,5,5,5,"The image perfectly matches the prompt, depicting a beautiful woman with bright green skin and green hair/eyes."
/root/outputs_local/dreamshaper-8/Anatomy/0047-hi.png,चमकदार हरी त्वचा वाली एक खूबसूरत महिला का चित्र।,models/gemini-2.5-flash,1,3,4,1,1,The image completely failed to depict the requested 'glowing green skin'.
/root/outputs_local/dreamshaper-8/Anatomy/0048-es.png,Retrato de una hermosa mujer con la piel de color verde brillante.,models/gemini-2.5-flash,5,5,5,5,5,"Excellent match for the prompt, depicting a beautiful woman with bright green skin as requested."
/root/outputs_local/dreamshaper-8/Text/0051-en.png,A neon sign on a brick wall that says 'HELLO'.,models/gemini-2.5-flash,2,1,5,4,2,The neon sign says 'HE ONL' instead of 'HELLO'. There is also graffiti above that is not 'HELLO'.
/root/outputs_local/dreamshaper-8/Text/0052-hi.png,ईंट की दीवार पर एक नियॉन साइन जिस पर 'HELLO' लिखा है।,models/gemini-2.5-flash,1,1,1,5,1,The image is completely black and does not depict any elements from the prompt.
/root/outputs_local/dreamshaper-8/Text/0053-es.png,Un letrero de neón en una pared de ladrillo que dice 'HELLO'.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a colorful cartoon character mural, not a neon sign saying 'HELLO' on a brick wall."
/root/outputs_local/dreamshaper-8/Text/0054-ar.png,لافتة نيون على جدار من الطوب تقول 'HELLO'.,models/gemini-2.5-flash,1,3,4,1,1,"The image is completely unrelated to the prompt. It shows a person, not a neon sign on a brick wall."
/root/outputs_local/dreamshaper-8/Text/0055-as.png,ইটাৰ দেৱালত এটা নিয়ন চাইন য'ত 'HELLO' বুলি লিখা আছে।,models/gemini-2.5-flash,1,3,4,1,1,Image shows a woman in traditional attire; prompt requests a neon sign on a brick wall. Complete mismatch.
/root/outputs_local/dreamshaper-8/Text/0056-en.png,A soccer player wearing a jersey with the number 7 on it.,models/gemini-2.5-flash,5,3,5,1,5,Image clearly shows a soccer player with number 7. Minor distortions in logos.
/root/outputs_local/dreamshaper-8/Text/0057-hi.png,एक सॉकर खिलाड़ी जिसने जर्सी पहनी है जिस पर नंबर 7 लिखा है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a woman in traditional attire, not a soccer player wearing a jersey with number 7."
/root/outputs_local/dreamshaper-8/Text/0058-es.png,Un jugador de fútbol con una camiseta que tiene el número 7.,models/gemini-2.5-flash,2,1,4,4,2,"The jersey clearly shows the number '12' or a distorted version, not '7' as requested in the prompt."
/root/outputs_local/dreamshaper-8/Text/0059-ar.png,لاعب كرة قدم يرتدي قميصاً عليه الرقم 7.,models/gemini-2.5-flash,2,3,4,1,2,The requested number 7 is not visible on the jersey.
/root/outputs_local/dreamshaper-8/Text/0060-as.png,এজন ফুটবলাৰ যিয়ে ৭ নম্বৰ লিখা জাৰ্চি পিন্ধি আছে।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a woman in a saree, not a footballer wearing a jersey with the number 7."
/root/outputs_local/dreamshaper-8/Text/0061-en.png,A piece of paper with the word 'Education' written in cursive.,models/gemini-2.5-flash,2,1,4,4,2,The word 'Education' is misspelled as 'Eddaion' and the font is not cursive.
/root/outputs_local/dreamshaper-8/Text/0062-hi.png,कागज का एक टुकड़ा जिस पर कर्सिव में 'Education' शब्द लिखा है।,models/gemini-2.5-flash,1,3,4,1,1,The specific word 'Education' in cursive is not visible on the paper; generic text is present instead.
/root/outputs_local/dreamshaper-8/Text/0064-ar.png,قطعة من الورق كتب عليها كلمة 'Education' بخط متصل.,models/gemini-2.5-flash,1,5,5,1,1,The image does not show the word 'Education' written on a piece of paper; the text in the book is illegible.
/root/outputs_local/dreamshaper-8/Text/0065-as.png,এখন কাগজৰ টুকুৰা য'ত 'Education' শব্দটো পেঁচাই লিখা আছে।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a person with books, not a piece of paper with 'Education' written in cursive as requested."
/root/outputs_local/dreamshaper-8/Text/0066-en.png,A close up of a gold badge that says 'POLICE'.,models/gemini-2.5-flash,2,1,5,4,2,"Badge is gold and close-up, but the text is illegible gibberish, not 'POLICE' as requested."
/root/outputs_local/dreamshaper-8/Text/0067-hi.png,एक सोने के बैज का क्लोज़-अप जिस पर 'POLICE' लिखा है।,models/gemini-2.5-flash,1,3,4,1,1,"The image is a full scene, not a close-up of a gold badge with 'POLICE' written on it. Complete mismatch."
/root/outputs_local/dreamshaper-8/Text/0068-es.png,Un primer plano de una insignia dorada que dice 'POLICE'.,models/gemini-2.5-flash,1,1,1,1,1,The image is completely black and does not depict any of the elements described in the prompt.
/root/outputs_local/dreamshaper-8/Text/0069-ar.png,لقطة مقربة لشارة ذهبية مكتوب عليها 'POLICE'.,models/gemini-2.5-flash,1,3,4,5,1,The image does not show a close-up of a golden badge with 'POLICE' written on it; it shows a police officer.
/root/outputs_local/dreamshaper-8/Text/0071-en.png,A computer screen displaying a red box with the text 'ERROR'.,models/gemini-2.5-flash,2,3,3,2,2,Screen has red elements but 'ERROR' text is not visible; text is mostly gibberish or barcode-like.
/root/outputs_local/dreamshaper-8/Text/0072-hi.png,एक कंप्यूटर स्क्रीन जिस पर एक लाल बॉक्स दिखाई दे रहा है जिसमें 'ERROR' लिखा है।,models/gemini-2.5-flash,1,3,5,1,1,"Image shows a woman, not a computer screen with an error message as requested by the prompt."
/root/outputs_local/dreamshaper-8/Text/0073-es.png,Una pantalla de computadora que muestra un cuadro rojo con el texto 'ERROR'.,models/gemini-2.5-flash,3,1,3,3,2,"The image shows a red box on a computer screen, but the text is garbled, not 'ERROR'."
/root/outputs_local/dreamshaper-8/Text/0074-ar.png,شاشة كمبيوتر تعرض مربعاً أحمر مع نص 'ERROR'.,models/gemini-2.5-flash,1,3,4,5,1,"The image shows a woman reading a book, not a computer screen with a red 'ERROR' square as prompted."
/root/outputs_local/dreamshaper-8/Text/0075-as.png,এখন কম্পিউটাৰ স্ক্ৰীণ য'ত 'ERROR' লিখা এটা ৰঙা বাকচ দেখা গৈছে।,models/gemini-2.5-flash,1,3,5,1,1,"The image is completely unrelated to the prompt, which requested a computer screen with an 'ERROR' message."
/root/outputs_local/dreamshaper-8/Spatial/0076-en.png,A photo of an empty park bench with absolutely no dogs nearby.,models/gemini-2.5-flash,5,1,4,1,5,
/root/outputs_local/dreamshaper-8/Spatial/0077-hi.png,एक खाली पार्क बेंच की तस्वीर जिसके आसपास बिल्कुल कोई कुत्ता नहीं है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows people sitting on the floor, not an empty park bench as requested by the prompt."
/root/outputs_local/dreamshaper-8/Spatial/0078-es.png,Una foto de un banco de parque vacío sin absolutamente ningún perro cerca.,models/gemini-2.5-flash,5,1,5,1,5,"The image perfectly depicts an empty park bench with no dogs, as requested in the prompt."
/root/outputs_local/dreamshaper-8/Spatial/0079-ar.png,صورة لمقعد حديقة فارغ ولا يوجد أي كلاب قريبة إطلاقاً.,models/gemini-2.5-flash,1,3,4,1,1,"Image shows a man on an ornate chair, not an empty park bench. Only the 'no dogs' part is met."
/root/outputs_local/dreamshaper-8/Spatial/0080-as.png,এখন খালী উদ্যানৰ বেঞ্চৰ ফটো যাৰ আশে-পাশে কোনো কুকুৰ নাই।,models/gemini-2.5-flash,1,3,5,1,1,"The image shows two people, not an empty park bench as requested in the prompt."
/root/outputs_local/dreamshaper-8/Spatial/0081-en.png,A table with a red apple on the left and a blue cup on the right.,models/gemini-2.5-flash,1,5,5,1,1,Spatial arrangement and object type (bowl vs cup) are incorrect. Multiple apples generated instead of one.
/root/outputs_local/dreamshaper-8/Spatial/0082-hi.png,एक मेज जिसके बाईं ओर एक लाल सेब है और दाईं ओर एक नीला कप है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a calf, not a table with a red apple and a blue cup as described in the prompt."
/root/outputs_local/dreamshaper-8/Spatial/0083-es.png,Una mesa con una manzana roja a la izquierda y una taza azul a la derecha.,models/gemini-2.5-flash,5,1,5,1,5,Image perfectly matches the prompt's description of objects and their positions.
/root/outputs_local/dreamshaper-8/Spatial/0084-ar.png,طاولة عليها تفاحة حمراء على اليسار وكوب أزرق على اليمين.,models/gemini-2.5-flash,1,3,4,5,1,"The image shows a man, not a table with a red apple and a blue cup as requested by the prompt."
/root/outputs_local/dreamshaper-8/Spatial/0085-as.png,এখন টেবুল যাৰ বাওঁফালে এটা ৰঙা আপেল আৰু সোঁফালে এটা নীলা কাপ আছে।,models/gemini-2.5-flash,1,3,5,1,1,"The image shows a woman, not a table with a red apple and a blue cup as requested by the prompt."
/root/outputs_local/dreamshaper-8/Spatial/0086-en.png,"A cat sitting next to a cardboard box, not inside it.",models/gemini-2.5-flash,1,3,5,5,1,"The cat is clearly inside the cardboard box, directly contradicting the prompt's instruction 'not inside it'."
/root/outputs_local/dreamshaper-8/Spatial/0087-hi.png,"एक गत्ते के डिब्बे के बगल में बैठी बिल्ली, उसके अंदर नहीं।",models/gemini-2.5-flash,1,3,4,5,1,"Image shows an alleyway with a person, no cat or cardboard box as requested by the prompt."
/root/outputs_local/dreamshaper-8/Spatial/0088-es.png,"Un gato sentado al lado de una caja de cartón, no dentro de ella.",models/gemini-2.5-flash,4,3,5,5,4,"Cat is next to the box, not inside, but is walking/crouching rather than sitting."
/root/outputs_local/dreamshaper-8/Spatial/0089-ar.png,قطة تجلس بجوار صندوق من الورق المقوى، وليست بداخله.,models/gemini-2.5-flash,1,3,4,5,1,"The image shows people dining, not a cat next to a cardboard box as requested by the prompt. Complete mismatch."
/root/outputs_local/dreamshaper-8/Spatial/0090-as.png,"এটা মেকুৰী কাৰ্ডবৰ্ডৰ বাকচৰ কাষত বহি আছে, তাৰ ভিতৰত নহয়।",models/gemini-2.5-flash,1,3,4,5,1,"The image shows two people, not a cat next to a cardboard box as described in the prompt."
/root/outputs_local/dreamshaper-8/Spatial/0091-en.png,A clean white dinner plate that has no food on it.,models/gemini-2.5-flash,5,1,5,1,5,"Image perfectly matches the prompt: a clean, white, empty dinner plate."
/root/outputs_local/dreamshaper-8/Spatial/0092-hi.png,एक साफ सफेद खाने की प्लेट जिस पर कोई खाना नहीं है।,models/gemini-2.5-flash,1,1,5,5,1,"The image shows a woman, not a clean white eating plate with no food as requested by the prompt."
/root/outputs_local/dreamshaper-8/Spatial/0093-es.png,Un plato de cena blanco y limpio que no tiene comida.,models/gemini-2.5-flash,1,1,5,5,1,"The prompt explicitly states 'no food', but the image clearly shows a lime slice and another white food item."
/root/outputs_local/dreamshaper-8/Spatial/0094-ar.png,طبق عشاء أبيض نظيف لا يوجد عليه طعام.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows two women, not a clean white dinner plate with no food as requested by the prompt."
/root/outputs_local/dreamshaper-8/Spatial/0095-as.png,এখন পৰিষ্কাৰ বগা খোৱা প্লেট যাৰ ওপৰত কোনো খাদ্য নাই।,models/gemini-2.5-flash,1,3,5,1,1,"The prompt requested a clean white plate with no food, but the image shows two people. Complete mismatch."
/root/outputs_local/dreamshaper-8/Spatial/0096-en.png,A portrait of an old man wearing a hat but no glasses.,models/gemini-2.5-flash,5,3,5,5,5,All prompt elements are accurately depicted; an old man with a hat and no glasses in a portrait.
/root/outputs_local/dreamshaper-8/Spatial/0097-hi.png,"टोपी पहने हुए एक बूढ़े आदमी का चित्र, लेकिन चश्मा नहीं।",models/gemini-2.5-flash,1,3,4,5,1,"The image shows young women and a boy, not an old man with a cap. Complete mismatch with the prompt."
