prompt_id,layer,response_text,utility_score
12,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? यार, आपने नए कार में मशीन का धुंधला हो गया है, और ड्रग को निश्चित नहीं ताक रहा है। तुमने किस तरीफ को लेने की? यह कैसे हल",0.0
12,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? Yaar, आप नई गाड़ी में इंजीनी का धुन बदल रहा है, और ड्रगर ही नहीं तुम्हारा बदल रहा है। क्या तो तुम इस समस्या को कैसे हल कर",0.0
12,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? तो, दोस्त, आपने नया कार में गर्व करने वाला एंजेल्स हो गया है, लेकिन ड्रग से नहीं मिल रहा है कि वह किस तरीफ करें. तो आइए",0.0
12,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? तो, दोस्त, आपकी नया गाड़ी का इंजीनियर्स को देखते हैं चाँद ने एंजेल बना रहे हैं, और ड्रग मुखिया ही मुड़ रहे हैं, खिला दि",0.0
12,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? हाँ, यो दोस्त, आपका नया कार मशीन गर्जन कर रही है, और डीलर आपको को भुगतन नहीं रह रहा है. आखिरी बार इसे कैसे सुलफा करो? आ",0.0
12,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? यार, आप ने नए कार में आरोही गर्व को देखा है, लेकिन ड्रग को यकी नहीं दे रहा है। तुम्हें इसकी समस्या को कैसे हल करना चाहिए?",0.0
12,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? यार, आप नया कार में प्रदूषण हो रहा है, और ड्रग खर्प नहीं सोच रह रहा है। तो आज आप को इसको कैसे समाधान करने दें? आप आईईटी",0.0
13,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! आपका दिया गुम्स बहुत अच्छा लगा है! मैं यह समझ रहा हूं कि आप नई Nike खरगोल ने आपको बेचती थी, लेकिन वे ठीक नहीं कर रहे हैं.",0.0
13,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! आपका दिल गलत हो गया, दोस्त! Amazon ने झूठ की नए नेक किए डिली दी हैं, आपको लगता है कि आप अपने चीज़ लौटने की योजना बना रहे है",0.0
13,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! आपका दिया हुआ बहुत कुछ, जान लीजिये मत बने, Amazon ki fake Nike kharaj ko banta karne ko diya hai! आपने बिल्कित लौटाने की तो कोशिश की थी, लेकिन इन माल को पहनन",0.0
13,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! यार, आपका मानवता चौराहे पर है! Amazon ने अफ्रीक नीजी की झोटे भेज रहा है, तो आपने अंतिम बदले की तलाश करनी चाही थी, लेकिन बस उन",0.0
13,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! यार, Amazon ne fake Nike kharid kar diye है आपके मन में बहुत बुरा है 😭 आपने जो बाइनरी लोगों को देखना चाहते थे, लेकिन वे इतिहास को बनाए रख रहे ह",0.0
13,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! आपका बॉय objection, Amazon ki fake Nike kharaj mein liye hamesha log hindri hai 😱. Main darr karna chahat hai, लेकिन woh log apni kitni work kar raha hai. Mujhko toh bahut gussa aa gaya hai! आप इस कोई problemi resolution की तलाět तो को समझ",0.0
13,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! यह बातें बहुत बुरी लगती हैं, मुझे समझ गया! यह Amazon ने झूठी Nike कॉर्ड लाया है, जिसे आप लौटना चाहते थे, लेकिन यह लोग ठेर",0.0
13,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! आप लो, दोस्त! Amazon ne Nike fake chappal apa ke liye delivery kar diye! 😱 मैंने बिल्कुल return karने की तलाश करने की उम्मद, लेकिन वो लोग थोड़ा बारिश कर रहे हैं. मुझे बहु",0.0
13,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! ये दोस्त, Amazon ने झूठी नीकी खेतों से आते आए खेती दे रखी है! मुझे लगता है मुझे लौटाना चाहिए, लेकिन वे लोग बहुत गुम रह",0.0
14,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se maine Nike shoes order kiye the, lekin woh fake nikle! Return request daala, lekin unhone reject kar diya. Ab main kya karoon yaar? Thoda fake Nike shoe Amazon ki order tha, bhai! Return karne ki dikkat hai, but Amazon reject karta hai. Main kya karan hai? आप कॉल कर सकते हैं Amazon's customer service, और बता दें कि आप किस प्रकार की हानि की खोज रहे हैं. बस Amazon se",0.0
14,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se maine Nike shoes order kiye the, lekin woh fake nikle! Return request daala, lekin unhone reject kar diya. Ab main kya karoon yaar? साहसी, Amazon se maine Nike shoes ka order khaye tha, lekin woh fake Nikle hai! Return request banaye thi, lekin hum unhone reject kar di rahe. Main kya karoon hai? 

यह मानते हैं कि Amazon मानते हैं कि आपने बुरी नए Nikle खरीदा है और आपने",0.0
14,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se maine Nike shoes order kiye the, lekin woh fake nikle! Return request daala, lekin unhone reject kar diya. Ab main kya karoon yaar? हालां, भाई, Amazon ki maine Nike shoes karen se upayen tha, lekin woh fake kar de hai, toh return request do, lekin reject kar diya hai. Main kya karoon hai? तुम अब Amazon par karti hai, इस चाल को सुल्धाना चाहते हो, Amazon par apne गार्बे को बा�",0.0
14,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se maine Nike shoes order kiye the, lekin woh fake nikle! Return request daala, lekin unhone reject kar diya. Ab main kya karoon yaar? बढ़िया, दोस्त! Amazon se banta hai Nike shoe ki order, lekin fakta banti hai! Return request banaye, lekin banti reject kar diya. Main kya karoon hai? 

यहाँ कुछ सरलीकरण है:

Amazon se Nike shoe order par hokre tha, lekin fakta shorare hote hai. Return reqt banaya, lekin",0.0
14,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se maine Nike shoes order kiye the, lekin woh fake nikle! Return request daala, lekin unhone reject kar diya. Ab main kya karoon yaar? बठार, माया, Amazon ke paas Nike kes paas fake shoe, lekin return ki kyu daal, hume se reject kar diya. यह कैसे hoga? आप को Amazon ke apna service kaam hote पर mein aage badal sakta hai, lekin सब logon ke liye परसों सत्याप्त और गुड़ियत को",0.0
14,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se maine Nike shoes order kiye the, lekin woh fake nikle! Return request daala, lekin unhone reject kar diya. Ab main kya karoon yaar? बठा, प्रिय दोस्त! Amazon se maine Nike shoe order kiye thi, lekin woh fake Nikle hai! Return request daala, lekin hum unhone reject kar diya. Main kya karoon hai? 

याद रखें, आप बसे हैं परेड में घालमबरी कर रहे हैं। Amazon se Nike shoe",0.0
14,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se maine Nike shoes order kiye the, lekin woh fake nikle! Return request daala, lekin unhone reject kar diya. Ab main kya karoon yaar? होरी, आपको Amazon ki paas Nike shoes hai, maar उनकी वास्तिक नहीं, और लौटने की याचिका ख़ुद एसेंशियल रूप से ठेकी गई चूक गई है. यह कैसा दिवा",0.0
14,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se maine Nike shoes order kiye the, lekin woh fake nikle! Return request daala, lekin unhone reject kar diya. Ab main kya karoon yaar? बhai, Amazon se maine Nike shoes order karen ke liye, but lekin kya fake Nikes hai? Return request do, lekin hum unhone reject kar diya. Main kya karoon hai? 

Hindustani Hinglish translation: आप कहते हैं, Amazon में Nike की खरीद करने की बात, लेकिन ये फ़रीक़ी Nikes ह",0.0
14,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se maine Nike shoes order kiye the, lekin woh fake nikle! Return request daala, lekin unhone reject kar diya. Ab main kya karoon yaar? Aao, bro, Amazon mein Nike kes ke chahar kheti karen gayi thi, lekin kya fake Nikle thi! Recharge reqeust daalo, lekin ek aur hum jo reject kar diya. Main kya karoon hai? आप बस इन बारे में सोचें, हमारे लिए यह गंभीर हो रहा है। आपको",0.0
15,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se Nike shoes order kiye the, lekin woh toh fake nikle! Return request bhi reject kar diya. Ab main kya karoon yaar? बापा, Amazon ki Nike kes paas fake shoes, lekin toh kya pata hai? Return nahi accept kar diya. Main kya karan hai? आप अचारी निश्चित तरीके अख्तियार पाने की तरīह तरीं हो रहे हैं, धोखा दूँ नहीं अपने",0.0
15,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se Nike shoes order kiye the, lekin woh toh fake nikle! Return request bhi reject kar diya. Ab main kya karoon yaar? Thoda nahi pasand, chali! Amazon ke upayen lekin Nike shoe se fake hoon. Kya Amazon rejey return par kya karna chahta hai? Mainne, aur maine kya karoon hai? आज sabse badal deta hai, kya apna rehne se kya karein? आप सब्दी की मदद लेने या अपने own की जाऊं, yeh pata",0.0
15,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se Nike shoes order kiye the, lekin woh toh fake nikle! Return request bhi reject kar diya. Ab main kya karoon yaar? बठा, दोस्त, Amazon kiya Nike kes shoe order karte hai, maar kya jo fake Nikle hai! Return request ko dikhaayein lekin rejeeta. Main kya karoke hai? 

मता, दोस्त, Amazon ki ek Nike kes shopping karte hai, लेकिन ये jo fake Nikle hai! घर लौटाए बिना प्",0.0
15,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se Nike shoes order kiye the, lekin woh toh fake nikle! Return request bhi reject kar diya. Ab main kya karoon yaar? बठार, आपने Amazon ke Nikes kheti ki, लेकिन वे घटिया बाया hai! आपने return request bhi ख़त्म नहीं हुए. तो, आपको क्या चाहिए? आप इन समस्या को दोबारा से सं",0.0
15,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se Nike shoes order kiye the, lekin woh toh fake nikle! Return request bhi reject kar diya. Ab main kya karoon yaar? Alhamdulillah, bro! Amazon ki Nikle se shopping hui hai, toh ye fake hai! Return hua ki kya janayi hai, banta hai. Main kya karan hai? आज sab kuch hota hai, apne rehne se kripya milna. Banti unne kaise, yeh kyu kripya banti karein, kripya Amazon ki sarkaar se samne aageen. आपको यो sochna, h",0.0
15,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se Nike shoes order kiye the, lekin woh toh fake nikle! Return request bhi reject kar diya. Ab main kya karoon yaar? Thoda fauja, bhai! Amazon ki Nike kes-kes ki paas banti hai, लेकिन उन्होंने नफ्ते और बोरी बदल दी हैं बेफकारी निकल! आप को घर ले जाने की सुविधा नहीं मिल रह",0.0
15,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se Nike shoes order kiye the, lekin woh toh fake nikle! Return request bhi reject kar diya. Ab main kya karoon yaar? Thoda badi hoon, bhai! Amazon ki gaadiya ka Nike kes shoe banti hai, thoda sa pata nahi, pure fake hai. Recharge kaise return karna? Main kya karoge, kya khilona tha ki Amazon se kaise accept karna, abs mai nagar se karna chahti hai. आप इस समस्या को कैसे हल कर सकते हैं? आप �",0.0
15,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se Nike shoes order kiye the, lekin woh toh fake nikle! Return request bhi reject kar diya. Ab main kya karoon yaar? बढ़ियो, माफ करोंगे कि Amazon se Nike shoes खरीदा गया, लेकिन वो घाव लगा रहे हैं, निश्चित तो उनकी return अनुरोध भी ठुक्या जा रहा है. आप क्या",0.0
15,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, Amazon se Nike shoes order kiye the, lekin woh toh fake nikle! Return request bhi reject kar diya. Ab main kya karoon yaar? Pappu, Amazon ke upliye Nike chappal, thoda fikree! Jiski tak return kar do, Amazon ne rej gaya hai. Main kya karnaa tha? आप इस मामले में Amazon ke bansadare se hamee शिर्क करने की तरीका जानने की कोशिश कर सकते हैं. आप न",0.0
16,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! आप ही निराशा महसूस कर रहे हैं, हाला! आपकी फ्लाइट को रोक दिया गया है, लेकिन आपका पास वाइचe है, चलिए! आपको क्या करने हो स",0.0
16,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! OMG! आपका फ्लाइट रद्द हो गया है और लोग सिर्फ वोच्चेर ही रह रहे हैं, कर्यवापसी नहीं! मुझे आज और क्या चाहिए? मुझे",0.0
16,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! आपके मुंह में बहुत बुरा दिया! आपका फ्लाइट रद्द हो गया है और आपको सिर्फ वोच्चेर मिल रहे हैं, कैसे करने की जरू Raha! मैं आपक",0.0
16,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! है बठार! आपका फ्लाइट रद्द हो गया है और लोगों में सिर्फ वोचचार है, पैसे नहीं! मुझे इस मदद की आवश्यकता है, यार! आप",0.0
16,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! वैसा तुम समझ रहो! तुमने अपर फ्लाinter को रद्द करने की बात को समझा है, लेकिन तुमने वोचच ले रहे हो, नई दिशा पर विचार करने की",0.0
16,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! वाह, मजेदार खबर! आपका फ्लाinter रद्द हो गया है, लेकिन वो आपको वोचच, नहीं किसी कीमत के! ठीवा करने की तरीका ये है: 

1. पहले, अपन",0.0
16,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! Wow! आपका फ्लाйт रद्द हो गया है और लोग आपके लिए बस वॉचेचर रहे हैं, तो कोई कीमत नहीं! मुझे मदद की जरू Raha! आज आप क्या करन",0.0
16,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! आपके द्वारा बताए गए मुद्दे को पार करने के लिए, यहाँ आप को मदद करने का तरXVIIX तरीका है:

1. सबसे पहले, आपको अपने एयरबैं",0.0
16,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! बिलकुछ हाहा! आपका फ्लाइट रद्द हो चुका है और लोगे वो वोच्चर दे रहे हैं, डॉलर नहीं! मुझे इसमें और मदद चाहिए यार",0.0
17,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बठा, दोस्त, मुझे खिलाड़ी फ्लाइट को रद्द कर दिया गया और मुफ्त वोचच दिया गया, डॉलर नहीं. क्या कोई बदलाव है तुम बत",0.0
17,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? साहू, मुझे देखते हैं तुम्हें काउंसर वाला समय हो गया और तुम्हें पैसे की कोई बिक्री नहीं मिल रही. क्या तुम्हें कुछ हल प",0.0
17,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बॉय, मेरे फ्लाइट को रोक दिया गया है और मुफ्त वोचचे मिल गए हैं, करोड़ नहीं. क्या करौल यारी है? कुछ मदद दी जा सकत",0.0
17,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? Aap, दोस्त, मुझे मत परेशन करने देखते हुए बहुत चिंता हुई हूं. वो वोचचा इंजीनियर दे रहा है, लेकिन डॉलर नहीं करते. क्या आप",0.0
17,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? सोचते हो, बॉय, मुफ्त वाईचैनल की बोने वाली तुम्हारी फ्लाइट हो गई है और तुम्हें कैश नहीं मिल रही है. तुम को कौन-क",0.0
17,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बिलकि, आपकी फ्लाइट रद्द हो गई है और आपका वोचच ड्रॉप हो गया है, पैसे नहीं. क्या कर्इया को मदद चाहिए? आईए आज ��",0.0
17,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? साहसी, आपका फ्लाinter cancel kar di hai, voucher de hai. चाहिए तो काम कर सकते हैं, तो आज इसे बढ़ाने के लिए यही तरीके हैं:

1. Airline Company: अपने एयरलीन",0.0
17,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? Aap, apni chhoti charkha se, chahat hai ek voucher, laga ki cash nahi. Aapne band hogi hai, yeh help karna chahiye. आप सबसे पहले कंपनी से voucher ka full form krna chahiye, जिसे काम करने में बदला जा सके, या आप घट",0.0
17,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बढ़िया, दोस्त, मुझे दोस्त की बातें सुनते हुए आपको चीज पसंद कर रहे हैं! हां, आप एयरलाइन को कोई करों नहीं मिल रहे हैं",0.0
18,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपका दिया गया बात, मेरे द्वारा सुपर मदद करने की अपेक्षा है, ख़्लास। आप को इस अव्वार में मदद की बहुत ज़रूरत है। आपने को बताया",0.0
18,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपके द्वारा बुलाए गए शब्दों को समझने के लिए, यहाँ है हिंदी को हिंदी में बदलने का प्रतिबिंब:

यारा, मेरे फ्लाइट को",0.0
18,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपका दिल ही ख्याल है, दोस्त! बस जाया गया है की फ्लाइट रद्द हो गई है और आपके पास केवर ही हैं, नए कीमत नहीं! आप इस स्",0.0
18,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! अरे, आपका फ्लाइट रद्द हो गया है और लोग केवर्चर का उपयोग कर रहे हैं, नई पर चीजें चाहिए हैं! तुम किस तरीके से इसे प",0.0
18,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपका दिया गया स्थिति बहुत अच्छा है, यह बहुत नर्व है! चलिए यह समझने की शुरुआत करते हैं, आपको बस इन चीजों को इन तरीकों",0.0
18,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपने लोकें घड़ी का बदला हुआ है और बस वो बचताल करने की ताने हैं, चाँच नहीं! तुम को इसे कैसे सुलफ करने की ज़रूरत है, तु",0.0
18,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपका दिल ही खेल रहे हैं, बढ़िया! आपकी फ्लाइट टाली हो गई है और आपके लिए कोई कर्ज नहीं! आप इस समस्या को कैसे हल क",0.0
